text,true_label,predicted_label,compound_score
"@enda We look forward for your feedback on our website at Jak TV soon.  btw, what do you mean by &quot;what happen with last team&quot;?",1,0,0.0
Coffee is goooood. And Atashinchi no Danshi subed. That's not really good. Would be hard to concentrate for translation ,1,0,-0.6396
I can sense an incoming fever...and I'm here at one of the most chillin' places in the world. Sucks! ,0,0,-0.4199
thinks her fingers broken by running away from a fly then bending it backwards by the door handle ,0,0,-0.4767
"loves the fact that, no matter how much I know, there will always be something I don't understand. quite humbling ",1,1,0.3818
@luketurcotte Not having Hulu in Germany sucks ,0,0,-0.3612
is finished with my Spongebob vector.  http://tinyurl.com/myyfyc http://plurk.com/p/x7nx2,1,0,0.0
@HealerAvalaura p.s. I'm Libra I hear we're supposed to get along ,1,0,0.0
"@SeanMarler no, no I can't ",1,0,-0.5267
"@susanbeebe Yes, these addons can cause problems, been there, done that and removed them again ",1,0,0.0
@AgentF His phone makes my Centro look shameful  *hides phone in purse*,0,0,-0.4939
@nadiaparry bet your loving the you time ,1,1,0.5994
it takes 17 muscles to smile 43 to frown ,1,1,0.3612
@JoeJGirl2009 Oh... cool... standing out... ,1,0,0.0
"@erzibet aparently, since im drawing a blank. ",1,0,0.0
im bored so yeah talk to me ,1,1,0.1941
On my first cup of coffee. Can't wake up. ,0,0,0.0
@lootski yea im hoping he comes out with a album soon ,1,1,0.4215
@dominiccampbell That is shocking. But probably not surprising. I do not want them to lead me... ,0,0,-0.5274
I made vegan pasta e fagioli for my family and they LOVED it! even my picky little sister  i &lt;3 the people at theppk.com,1,1,0.7118
@numberfortyfour oh my  get well soon! *sends healthy vibes*,0,1,0.6239
"@gingy23 Sydney city is one of my favourite places haha  and yes I can! iphone wooo, what's your plan?",1,1,0.7177
"@mommakisses Nope, need full-timers. That's part of the problem. I know a lot of great freelancers; none looking for full-time work in TN ",0,1,0.4215
@TheLDP ah im kinda uhh sick lmao xD i lost my voice ,0,1,0.4792
@dollsandmagic oh cool!  sounds good!,1,1,0.6988
@mitchelmusso: june 2nd ,1,0,0.0
"i think he and i are gonna travel together a lot, i'm gonna keep him organised &amp; motivate him to save ",1,1,0.7003
@bookaliciouspam glad I could help.  Wish I had thought to get a pic of the cage. was a neat display,1,1,0.886
"@mileycyrus haha still up? i've tried it about 10 times and it only worked once, at like 100 haha . goodluck! and goodnight!  &lt;3",1,1,0.8436
"Monday morning lying in bed instead of working is great, more bank holidays required ",1,1,0.5542
"Woot, just for home from a benefit concert featuring @kris_mark, @ajrafael and others. Had funnn. ",1,1,0.7003
Just on my way to start nightshift ,0,0,0.0
Off for coffee with me old mates the Archaeology dept. Combining all of my current and old jobs together for this one ,1,0,0.0
"the past 48 hours have been, sequentially: , @_@, o_O;, &gt;.&lt;,  . i blame it on the pain killers",0,0,-0.875
"@DanggItsDevin hahar, whaaat concert youu goiing too? man yourr lucky  youu couldnt go &amp;&amp; not geht me anything ahar. ",0,1,0.4215
http://twitpic.com/6t3eq - @jordanknight go ahead and get funky with it ,1,0,-0.1027
i love my Ray-Ban aviators. lol ,1,1,0.7906
@tmfo congradulations! you did it! ,1,0,0.0
@iAMkRiKri That sounds cool! As long as you enjoy your birthday ,1,1,0.6996
god. burned a big hole in the couch. IDIOT!!! ,0,0,-0.5871
I have no idea who those blokes are  @DCbigpappa @dandyscopic  @wrhunt @downtheticket @DCBadger @jwtrautman  http://pikchur.com/aD9,0,0,-0.296
I just came back from shopping. Nothing better than retail therapy to lift your spirits ,1,0,-0.3412
@ABCeCe hey come to Atalnta. Your sepcial like a hail storm in GA. Rare but memorable ,1,1,0.2263
Having a massage at &quot;My Skin&quot;. Aww.. It feels good. Just chillin.  vacation is sweet! ,1,1,0.7345
@mp_8 i agreeee! June 16 and August 19&lt;3 ,1,0,0.0
@DavidArchie OMGosh!! I can't wait to watch that movie! It's not released yet here.  Glad to hear it's great. lol Good night!,0,1,0.9321
"Yes, I am ",1,1,0.4019
"reading a few chapters of choke, sleep, work. i still feel like shit. ",0,0,-0.6808
ooops. @thecab is in trouble. got pulled over. ,0,0,-0.4019
OH help me please to get rid of these security warning from my upgraded explore 8...I new I shouldn't have done it ,0,1,0.6124
what a bad score ,0,0,-0.5423
is watching the X Files for the first time in years. Forgot how good it was! And how nice Mulder is. ,1,1,0.7177
@myannduhhh i know its dumb. But im not fired ,1,1,0.409
Does not like the F1 scene.. not ONE bit.. ,0,0,-0.2755
Ugh. In class. Wait. Let's have a positive attitude today ,1,1,0.2023
@Nlshoes well I guess not I will definitely have to make my way there  http://myloc.me/23dd,1,0,-0.0408
@jayeyestar good tips.. thanks jill ,1,1,0.7003
"@backseatgaffer Thank you, but that is a luxury right now  How is your moving coming along?",0,1,0.1901
before i sign off i just want to say I am in love with Kris Allen's song No Boundaries! I'm so happy he won  okay gnight tweeters!,1,1,0.9381
Just one more week...I think I can take it. But it hurts so much. ,0,0,-0.631
had a very nice dream last night. ,1,1,0.6566
Being happy is a really great feeling ,1,1,0.8712
nite nite all see u in the am ,1,0,0.0
God bless all the families and friends of the victims of the air france plane ,0,1,0.6908
"You know you from Philly or the surrounding area when you dont say &quot;Boy&quot;, you say &quot;BOL&quot;. lol I left MD before I could learn slang. ",0,1,0.4215
Has a really soar throat!  it hurts to breath n swallow ,0,0,-0.5255
Only slept 5 hours and it feels like 24 hours ,1,1,0.3612
@donaji23 hey can we still mk tostones ?  .please,0,1,0.3182
Getting ready for school. How is it that i have nothing to wear? ,0,1,0.3612
@srsbznss We have the same Dethklok shirt!  ,1,0,0.0
@jessyfischer brian is back in town? why dont you call me???  i miss him too! is he in your place?,0,0,-0.4314
I just hit my head on the ceiling on the staircase. That was stupid. And it hurt ,0,0,-0.7783
Fearless--&gt; is falling madly in love again and getting back up and fighting for wat u want ---&gt;taylor swift's words ,1,0,-0.0772
hating 2nights tv programmes ,0,0,-0.5106
"@brumplum heh I don't think I'll get a contract one, not worth the money!  sucks much!",0,0,-0.6542
My fever is giving me the chills. So I am just going to shiver under my covers and watch little mermaid.  ,0,1,0.34
@patkSTEREOS I miss you ,0,0,-0.1531
@humminbird I'm not going to be @indyhall on Fri but we need some Tbar time soon ,1,0,0.0
Another vomit at 4am. A whole load of cuddly toys got it. Glad I live next door to a doctor. ,0,1,0.4588
Time for bed.... Stupid I30 speedway ,0,0,-0.5267
Cran-Grape for lunch ,0,0,0.0
@pseud0random That was meant for you ,1,0,0.0
standing on a train platform at 4:30am the things I do for my friends.... and green day.... and me ,1,0,0.0
@WaKeUp2MuSiC i knoww!! aww its love babyyy ,1,1,0.6988
@iamdiddy  i can hear you. you're not alone. we are all in this together.   that which doesn't kill you will make you stronger. ,1,1,0.7951
@StephBeard i want sims 2 prices to go down when sims 3 comes out lol ,1,1,0.4767
"@RainyDayGirl2  yeah, I hope I can catch up on all that I've missed and get back into the swing of things.",1,1,0.4404
Beautiful day! Too bad I will have to study... ,0,1,0.1759
@warmwell When I dole out the bread the big guy is always in front of the queue ,1,0,0.0
is like its about that time....im tired watching housesitter on tbs....so i think i'll go to sleep....sweet dreams all ,1,1,0.3182
I miss London ,0,0,-0.1531
"Home is where the heart is, and the heart is in Madison ",1,0,0.0
@ctkingston Here's to u &amp; perpetual laughter in all forms!  lol,1,1,0.7424
"Picked up my SDS9 today!  Pretty Good, Pretty Good!",1,1,0.915
http://twitpic.com/7yhvm - Rain makes my hair wet and un-straight. ,0,0,0.0
@RuthMoyte They state &quot;stop into our store&quot; give the hours open then forget to tell me where they are! and no way to email to ask ,0,0,-0.5255
Who wants a game of squash tonight? Run is off due to weather ,0,0,0.0
on my way to the movies to go see &quot;Star TreK&quot; in IMAX moffos  ill be in marina del rey,1,0,-0.4215
@Collette87 love going there. Still a big kid when when it comes to dinosaurs ,1,1,0.6369
1st Spencer told me i looked good then his chicken burst into flames and now im movin 2 Yakima.    icarly@@,1,1,0.4404
@jeikner thank you friend ,1,1,0.6908
@16Stars Happy thoughts to you and your son. ,1,1,0.5719
@uhhuh143 Your very welcome. ,1,1,0.5095
Congrats class of 09 @ FHS. Couldn't make it due to poor planning  I'll miss you all.,0,0,-0.0772
@RyanSeacrest listening to ya online right now.. all the way from spain ,1,0,0.0
"Had a great weekend in Kentucky with my man and some awesome friends, I miss it already and want to go back. Hoping for a sunny day ",1,1,0.9485
@IndigoSpirit Thanks for the FF ,1,1,0.7531
"@skyegiggles Um, yeah, I don't, uh, not even close ",1,1,0.296
"@davidchoimusic awesome, can't wait! thanks ",1,1,0.4563
We are headed to a busy day that starts with Cole's last tball game!  #fb,0,0,0.0
A rainy day &amp; a snotty nose. No fun ,0,1,0.2023
@MMAGRUDER1 doing good.  it's still raining. ... .but still better than snow.... right? how are you?,0,1,0.7319
Coffee does the soul good  ... I know I'm a bum,1,1,0.4404
"your going to beat me :/ shiteee, and  click on following tab and click stop following  @elliebrownn",1,0,-0.5574
stood for 4 hours in heels. all for looks and to b able to look over tall people.  ,1,0,0.0
"@serinurshira haha. eh, RYAN SHECKLER &amp; ryan seacrest is way way way different okay. RYAN SHECKLER is much better ",1,1,0.7783
"thinks she may, literally, be dying!! AAARRRRGGHHH!!! Shall never drink again!! ",0,0,0.0
"@mariramos Pretty day in East London, SA. Not too hot, not too cold. Just perfect  Only bad ting is i jst wrote a maths exam.",1,1,0.5267
http://twitpic.com/4iv1i - Lmao she's brave! She ended up doing army tactics climbing down the chair leg lol. That's my girl! ,1,1,0.893
@TomVMorris --sounds like you need some yoga.   ,1,1,0.3612
@SherineGamal  Here You Go  =] http://twitpic.com/6ec1p I'm Glad To Inform You That I Didn't Find Anything In My Food  Today (YET) ,1,1,0.6808
Hope everyone is having a great Saturday! Spent the morning cleaning and now heading out to in search of new gadgets. ,1,1,0.807
@ColorblindFish Man! You guys are killing me! You just tease! But I like it! Thanks Fish!  Andrea,1,1,0.7112
@McFLYFan_Katie listening to wonderful music.  I'd like to have holidays now.  xx,1,1,0.8316
Pretty nifty way to work on a PC from a Mac http://www.gotomypc.com only problem is there is no cut and paste ,0,0,-0.0258
http://bit.ly/JwCml   i cried my eyes out.  the song tht explains everything with me and him.&lt;3,0,0,-0.3818
i woke up too late to work out  looks like i'm doubling up tomorrow!,0,1,0.4199
@jen004 I can't give you no more props   ,0,1,0.2235
"@nathanguyen yeah wont forget. man, nate. my girls night drunk ended early  im bored. come chill with me and mocha.",0,0,-0.1615
&quot;...it's such a perfect day&quot; ,1,1,0.5719
@ramielemalubay Okay!! Thanks for your reply!! ,1,1,0.7156
@A_Bizzle Did you get my tweet about having to uninstall AIM??  ,0,0,0.0
geez! i hate it when i miss you that much! it makes me wanna call you and see you so bad ... ugh! and i hate the fact that y CANT! ,0,0,-0.9567
Going to see Up at the Silver Moon Drive In! ,1,0,0.0
is really hungry after not taking afternoon tea to work today ,0,0,0.0
Everyone stop broadcasting how much fun you're having. I'm sitting in my room working on an endless report. It's FML x FOMO and it sucks ,0,0,-0.1027
soo full...plane for home leaves tomorrow ,0,0,0.0
ughh this is fucking bull shit;; ,0,0,0.0
@itsajeepthang Well we have to unpack more today..... and eat those donuts from yesterday. ,1,1,0.2732
"@camillaaax No, but plenty of cloud, looks like it may try. ",0,1,0.3919
@realrustynails are people protesting and getting shot at?  How's that back feeling Rusty? x,0,0,-0.3939
"Google.dk is down here ... Well, doesn't really matter, we have Bing ",1,1,0.2045
@james__buckley Thats slyyyy if they did ,0,0,0.0
Not great to be woken by a cat and mouse chase in the bedroom. Poor mouse ,0,0,-0.7502
overtime at work????? not worth it.. ,0,0,-0.3871
good mornin twitdolls .. oh no! rain again ,0,1,0.2481
"@bvhk it did. More than MS Word recovering, I was worried about myself. Both recovered  BTW you coming for alumni meet on Sunday? @awtaney",1,0,-0.296
@davidkuridza which one is you? ,1,0,0.0
going to the beach with my sis ,1,0,0.0
Im feeling so lonely now  Boring.,0,0,-0.6491
"@markhoppus Is there going to be a New-Brunswick, Canada Drive? lol I live far far away ",0,1,0.4215
"@KemiSutton yes, it's been rough, but the kids seem to be on the tail end of it. now that our trip is over of course! ",1,1,0.2828
up to guildford in a few hours for work expiernce tomorrow ,1,0,0.0
debating the Taste of Forsyth activity.  Rain is predicted for all afternoon. ,0,0,0.0
@FabScoutHoward haha wow.. ,1,1,0.4588
I need more Gary Allan albums  some of his songs make me smile. Like &quot;As the crow flies&quot; I heard that in concert!! Luuuv luv Gary allan,1,1,0.6792
new tweet for moni: countdown: 18 days  ,1,0,0.0
"forgott to twitter much :-? having a bad day, whos buying me chubba chups lolly pops  (LL)?",1,0,-0.594
Second to last exam today before 3 months of freeeeeeeedom ,1,0,0.0
@dandebuf i'm pretty sure he's every main character we've ever written. that or @iamnotmatt ,1,1,0.6705
@luiscamacho lol everyone says it i just meant its not true in my case  have u been to vegas before?,1,1,0.12
won tickets to see the jonas brothers (: ...but of course I can't go ,0,1,0.7845
Waiting for Will to get home  Starting to feel lonely  Missing Will!!!,0,0,-0.6784
"okay, 5am, I'm out  I'm supposed to be going to the cotton pickin' fair today, no lie xD AND I'm supposed to be up in three hours  FML",0,1,0.7003
- who would wear flip flops and no sweater on a day like this ? MEE ! Grr im soaked  - xoxo kristinnnaa !,0,1,0.5399
my dad and i totally just rocked out to the offspring-pretty fly for a white guy. haha. ,1,1,0.4588
"@TFFDavid Well, with the Met Office forecasting a warmer than average June, July &amp; August I'm sure it will come in handy soonish! Han B ",1,1,0.7088
@marocharim Ha! Maybe the SC was also having a backhanded dig at the House of Representathieves. ,1,1,0.4003
@andrewghayes like your blog post on Amsterdam too! http://andyhayes.com/i-am-amsterdam/ My place of birth! ,1,1,0.4738
Anything with dragons are awesome  http://tinyurl.com/dl4eo5,1,1,0.6249
TWITTER PEOPLE! How come I don't show up in the &quot;Find People&quot;?  Please assist!,0,1,0.4374
"Just back fm beach, didn't take camera (fear of theft to gr8  ) but snuck phone in u/wear *G* will upload pics asa find bluetooth dongle..",0,1,0.3291
"@trohman What Did you write first, the lyrics or the music!!!!Please take an answer!!!It's very important.PLEASE PLEASE Thank You ",1,1,0.8043
@soBOMB i knoooo lol ,0,1,0.4215
I was just called hipster scum on the street ,0,0,0.0
@bubblesparaiso follow the McFly band members!! @tommcfly @Dannymcfly @dougiemcfly  and @mcflyharry  They're a great band. ,1,1,0.6892
